,Unnamed: 0,conversation_id,date,tweet,tweetbersih,translated,sentiment,,,,,,,,,,,,,
2484,2484,"1,03E+18",10/08/2018 14:59,ouh ladang tu kt luar fac pertanian  haha nk tunjuk pun tak reti cana  btw boleh je google ladang    upm  mst ada punya  view dia pun lawa stu  kita slma   tahun prnah lalu je tak sempat  nk msuk          pdhal dkat je,ouh ladang tu kt luar fac pertanian  haha nk tunjuk pun tak reti cana  btw boleh je google ladang    upm  mst ada punya  view dia pun lawa stu  kita slma   tahun prnah lalu je tak sempat  nk msuk          pdhal dkat je,"ouh that field is outside the agriculture fac haha ​​even if you want to show it you can't reti cana btw you can just google the upm field, you must have a view, he was old, we were all last year, we didn't have time to enter even though it was so close at the time of the event. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",positive,,,,,,,,,,,,,
2485,2485,"1,03E+18",10/08/2018 11:05,Idk why people laughed at pertanian thing  like  Haaa  Kau ambik pertanian   Eh hello  Aku kalau ikutkan hati menyesal x apply pertanian sbb best bah  Lagipun  boleh buat duit ba  Tgk lah dato rossyam nor  ada ladang semua  buat supermarket haaaa,Idk why people laughed at pertanian thing  like  Haaa  Kau ambik pertanian   Eh hello  Aku kalau ikutkan hati menyesal x apply pertanian sbb best bah  Lagipun  boleh buat duit ba  Tgk lah dato rossyam nor  ada ladang semua  buat supermarket haaaa,Idk why people laughed at agriculture thing like Haaa You took agriculture Eh hello I regret that I applied for agriculture as best bah After all it's okay to make money ba Tgk lah dato rossyam nor there are fields all for supermarkets haaaa,positive,,,,,,,,,,,,,
2486,2486,"1,03E+18",10/08/2018 8:58,Masuk je doh course pertanian  banyak ilmu korang boleh dpt  aku yg course design kat upm pun jealouse tengok dak  pertanian duk masuk kebun  g ladang    best kot  Enjoy zaman bljar  Tak rugi pun,Masuk je doh course pertanian  banyak ilmu korang boleh dpt  aku yg course design kat upm pun jealouse tengok dak  pertanian duk masuk kebun  g ladang    best kot  Enjoy zaman bljar  Tak rugi pun,"Just enter the agricultural course, you can get a lot of knowledge, you can get me, the course design at UPM is jealous, look at the farm and enter the garden, the best field in the city, Enjoy the learning period. It's not even a loss",neutral,,,,,,,,,,,,,
2487,2487,"1,03E+18",09/08/2018 17:42,Penyumbang industri pertanian  suku kayn toraja atau tator  Terbaik dr ladang,Penyumbang industri pertanian  suku kayn toraja atau tator  Terbaik dr ladang,Contributor of the Kayn Toraja tribe's agricultural industry or the best tator from the field,positive,,,,,,,,,,,,,
2488,2488,"1,03E+18",09/08/2018 9:05,Ummm    Hello  UPM  Ahahahahaha    Walaupun sekarang  P  tu stands for Putra  tapi kalau datang turun padang tengok pertanian yang diusahakan dalam universiti ni  anda akan enjoy the green scenery in this green campus,Ummm    Hello  UPM  Ahahahahaha    Walaupun sekarang  P  tu stands for Putra  tapi kalau datang turun padang tengok pertanian yang diusahakan dalam universiti ni  anda akan enjoy the green scenery in this green campus,Ummm Hello UPM Ahahahahaha Even though now P tu stands for Putra but if you come down to the field and see the agriculture being cultivated in this university you will enjoy the green scenery in this green campus,positive,,,,,,,,,,,,,
2489,2489,"1,03E+18",09/08/2018 8:24,Tah  berlambak lambak ladang  fakulti pertanian siap tepi highway lagi  tu pun tak nampak  Ke ingat tu mardi   Hahahahahaha,Tah  berlambak lambak ladang  fakulti pertanian siap tepi highway lagi  tu pun tak nampak  Ke ingat tu mardi   Hahahahahaha,"It's wavy and the fields of the agricultural faculty are ready to be on the highway again, you can't even see it. Remember that, Mardi Hahahaha",neutral,,,,,,,,,,,,,
2490,2490,"1,03E+18",08/08/2018 23:34,Tak cukup ke tanah upm tu sebesar alam untuk bercucuk tanam bersepah ladang lembu kambing ayam sayur semua ada yang kau nak bina satu lagi universiti pertanian dah apahal   Guna yang sedia ade kan boleh,Tak cukup ke tanah upm tu sebesar alam untuk bercucuk tanam bersepah ladang lembu kambing ayam sayur semua ada yang kau nak bina satu lagi universiti pertanian dah apahal   Guna yang sedia ade kan boleh,"It's not enough to go to the upm land as big as nature to grow crops with a field of cows, goats, chickens, vegetables, everything you want to build one more agricultural university, what's the use of what is available right?",positive,,,,,,,,,,,,,
2491,2491,"1,03E+18",08/08/2018 21:59,Sebab itu kita WUJUDkan kembali Universiti Pertanian  Nak biakkan LEMBU dari   ekor untuk    ladang  Korang mana tahu apa,Sebab itu kita WUJUDkan kembali Universiti Pertanian  Nak biakkan LEMBU dari   ekor untuk    ladang  Korang mana tahu apa,"That's why we re-create the Agricultural University. Want to breed oxen from tails for your fields, who knows what?",positive,,,,,,,,,,,,,
2492,2492,"1,03E+18",08/08/2018 21:30,kalo ladang pertanian datar  ini bulet,kalo ladang pertanian datar  ini bulet,"If the agricultural field is flat, it's bullet",neutral,,,,,,,,,,,,,
2493,2493,"1,03E+18",08/08/2018 18:04,Yup sebab demand makin sikit and orang ingat pertanian ni cam noob dan tak in trend dengan zaman ni punya phase padahal upm  dulu  punya alumni lah yang banyak bukak ladang pesemua and create a lot of export  Talking abt millennials yang mu,Yup sebab demand makin sikit and orang ingat pertanian ni cam noob dan tak in trend dengan zaman ni punya phase padahal upm  dulu  punya alumni lah yang banyak bukak ladang pesemua and create a lot of export  Talking abt millennials yang mu,"Yup, because demand is getting less and people remember this agriculture is noob and not in trend with this era, it has a phase, even though UPM used to have alumni who opened many fields and created a lot of export. Talking abt millennials that you want",negative,,,,,,,,,,,,,
2494,2494,"1,03E+18",08/08/2018 12:33,Tips mencari makanan padang yg tepat   yang banyak mahasiswa padang nya di situ  Hampir pasti enak dan murah  Contohnya Sab na murah depan fak pertanian  atau Padang P lanta di Pogung,Tips mencari makanan padang yg tepat   yang banyak mahasiswa padang nya di situ  Hampir pasti enak dan murah  Contohnya Sab na murah depan fak pertanian  atau Padang P lanta di Pogung,"Tips for finding the right Padang food where there are a lot of Padang students there. It's almost certainly delicious and cheap. For example, it's cheap in front of the agriculture faculty or Padang Planta in Pogung.",positive,,,,,,,,,,,,,
2495,2495,"1,03E+18",07/08/2018 23:54,Sebagai sebuah negara yg cuacanya amat sesuai dgn penghasilan pertanian sepatutnya ilmu sains pertanian tidak dipinggirkan bahkan seharusnya diperkemaskan dgn peningkatan modul pembelajaran ke arah modenisasi sperti kejuruteraan l,Sebagai sebuah negara yg cuacanya amat sesuai dgn penghasilan pertanian sepatutnya ilmu sains pertanian tidak dipinggirkan bahkan seharusnya diperkemaskan dgn peningkatan modul pembelajaran ke arah modenisasi sperti kejuruteraan l,"As a country whose weather is very suitable for agricultural income, agricultural science should not be marginalized, it should even be packaged with an increase in learning modules towards modernization such as vocational education.",positive,,,,,,,,,,,,,
2496,2496,"1,03E+18",07/08/2018 23:07,Member katanya suka males kalo sungwoon udah ngebahas teknologi pertanian soalnya omongannya diulang  Buat bikin sereal instan jatohin aja coklat di ladang gandum,Member katanya suka males kalo sungwoon udah ngebahas teknologi pertanian soalnya omongannya diulang  Buat bikin sereal instan jatohin aja coklat di ladang gandum,"Members say that they like to be lazy when Sungwoon has already discussed agricultural technology because his words are repeated. Make instant cereal, just drop the chocolate in the wheat field",neutral,,,,,,,,,,,,,
2497,2497,"1,03E+18",05/08/2018 9:41,Kalo bener   tau lahan gersang kok masih main kembang api,Kalo bener   tau lahan gersang kok masih main kembang api,"If you really know that the land is arid, why are you still playing with fireworks?",neutral,,,,,,,,,,,,,
2498,2498,"1,03E+18",04/08/2018 23:49,You mean we have the same vision ke ni  Nak ada ladang sendiri  Tapi aku cuma ingat masa belajar sains pertanian masa cantumkan pokok lain ke pokok lain ahahahha,You mean we have the same vision ke ni  Nak ada ladang sendiri  Tapi aku cuma ingat masa belajar sains pertanian masa cantumkan pokok lain ke pokok lain ahahahha,"You mean we have the same vision here. I want to have my own field. But I only remember when I was studying agricultural science, when I put another subject into another tree, ahahahha",positive,,,,,,,,,,,,,
2499,2499,"1,03E+18",03/08/2018 19:49,Bukan semakin keras  tetapi Indonesia salah kaprah jika tidak berfokus kepada SDM  Israel itu negara kecil dan dimulai tanpa SDA yg memadai  padang gurun bebatuan  yg harus diubah menjadi tanah pertanian gunakan Teknologi  Skrn teknology,Bukan semakin keras  tetapi Indonesia salah kaprah jika tidak berfokus kepada SDM  Israel itu negara kecil dan dimulai tanpa SDA yg memadai  padang gurun bebatuan  yg harus diubah menjadi tanah pertanian gunakan Teknologi  Skrn teknology,"It's not getting harder, but Indonesia is misguided if it doesn't focus on human resources Israel is a small country and started without adequate natural resources, desert rocks that must be converted into agricultural land using technology technology",positive,,,,,,,,,,,,,
2500,2500,"1,02E+18",01/08/2018 23:14,Baru sudah berleter tentang hubungan Thailand dan Israel dalam teknologi pertanian dan ternakan  Kita jauh tertinggal  Buah buah kayu yang pupus Di sini mampu jadi ladang Di sana    Ternakan Lembu dan seladang yang meriah   teknoloji beb    Bukan Kita beryahud,Baru sudah berleter tentang hubungan Thailand dan Israel dalam teknologi pertanian dan ternakan  Kita jauh tertinggal  Buah buah kayu yang pupus Di sini mampu jadi ladang Di sana    Ternakan Lembu dan seladang yang meriah   teknoloji beb    Bukan Kita beryahud,"We have just written about the relationship between Thailand and Israel in agricultural and livestock technology. We are far behind. The lost woods here can become fields. There Livestock. Cows and pastures are lively, technology, beb. We are not Jews. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",negative,,,,,,,,,,,,,
2501,2501,"1,02E+18",31/07/2018 15:25,Lawatan kerja Timbalan Pengarah Pertanian Pembangunan ke Daerah Kota Tinggi   Ladang sayuran Hoai  amp,Lawatan kerja Timbalan Pengarah Pertanian Pembangunan ke Daerah Kota Tinggi   Ladang sayuran Hoai  amp,Work visit of the Agricultural Development Director to the High City Region Vegetable fields Hoai amp,neutral,,,,,,,,,,,,,
2502,2502,"1,02E+18",31/07/2018 11:46,Terlalu sibuk mencari kebutuhan jasmani  hingga lupa kebutuhan rohani          Terasa seperti lahan yang tak pernah tersentuh air,Terlalu sibuk mencari kebutuhan jasmani  hingga lupa kebutuhan rohani          Terasa seperti lahan yang tak pernah tersentuh air,Too busy looking for physical needs to forget spiritual needs Feels like land that has never been touched by water,positive,,,,,,,,,,,,,
2503,2503,"1,02E+18",27/07/2018 23:31,Mirisnya  Marhaen adalah seorang petani miskin yang sering dihadapkan pada sekaligus dua kondisi tak terkendali  membayar sewa atas sebidang lahan pertanian  juga membayar pinjaman dengan suku bunga yang memberatkan,Mirisnya  Marhaen adalah seorang petani miskin yang sering dihadapkan pada sekaligus dua kondisi tak terkendali  membayar sewa atas sebidang lahan pertanian  juga membayar pinjaman dengan suku bunga yang memberatkan,"Sadly, Marhaen is a poor farmer who is often faced with two uncontrollable conditions, paying the rent on a plot of agricultural land and also paying for a loan with a burdensome interest rate.",negative,,,,,,,,,,,,,
2504,2504,"1,02E+18",27/07/2018 14:02,Selain untuk tujuan berekreasi  acara ini juga mengajak teman teman CROWDE untuk mengenal lebih jauh tentang ladang dan juga petani lebih dekat  Sehingga memberikan sudut pandang lebih dalam tentang pertanian yang teman teman bantu modali,Selain untuk tujuan berekreasi  acara ini juga mengajak teman teman CROWDE untuk mengenal lebih jauh tentang ladang dan juga petani lebih dekat  Sehingga memberikan sudut pandang lebih dalam tentang pertanian yang teman teman bantu modali,"In addition to the purpose of recreation, this event also invites CROWDE's friends to know more about the fields and also farmers more closely so as to provide a deeper perspective on agriculture that friends help capitalize on.",positive,,,,,,,,,,,,,
2505,2505,"1,02E+18",27/07/2018 11:30,Kondisi lahan yang tidak baik ini tentunya akan membuat masyarakat sulit untuk mengembangkan potensi pertanian pasca ekonomi tambang timah  Padahal salah satu faktor yang menunjang berdayanya sektor pertanian adalah kualitas kesuburan lahan,Kondisi lahan yang tidak baik ini tentunya akan membuat masyarakat sulit untuk mengembangkan potensi pertanian pasca ekonomi tambang timah  Padahal salah satu faktor yang menunjang berdayanya sektor pertanian adalah kualitas kesuburan lahan,This unfavorable land condition will certainly make it difficult for the community to develop agricultural potential after the tin mining economy. Whereas one of the factors that support the empowerment of the agricultural sector is the quality of land fertility.,positive,,,,,,,,,,,,,
2506,2506,"1,02E+18",27/07/2018 08:23,Serba tak kena   Dapat Menteri Pertanian  dapat kira ikan kembong di laut sebanyak   bilion tetapi cuma dpt kira   ekor lembu di ladang  Tolak PH,Serba tak kena   Dapat Menteri Pertanian  dapat kira ikan kembong di laut sebanyak   bilion tetapi cuma dpt kira   ekor lembu di ladang  Tolak PH,It's all inconceivable The Minister of Agriculture can count a billion mussels in the sea but can only count an ox in the field Reject PH,negative,,,,,,,,,,,,,
2507,2507,"1,02E+18",27/07/2018 00:07,Iyap bener mas  Thailand menerapkan penempatan kerja insinyur pertanian langsung masuk ladang  Dengan iming iming gaji besar dan bonus besar  Kesejahteraan terjamin   fasilitas penelitian lengkap  Makane sayur Meraka seger dan besar,Iyap bener mas  Thailand menerapkan penempatan kerja insinyur pertanian langsung masuk ladang  Dengan iming iming gaji besar dan bonus besar  Kesejahteraan terjamin   fasilitas penelitian lengkap  Makane sayur Meraka seger dan besar,"Yes, it's true, sir, Thailand applies the placement of agricultural engineers directly into the fields. With the lure of big salaries and big bonuses, welfare guaranteed, complete research facilities, eat vegetables, they are fresh and big",positive,,,,,,,,,,,,,
